lead_id,place_name,website_url,source_query,sendable,need,demo URL,sent_at,channel,template_version,status,reply_at,replied,converted,revenue,notes,name,place_url,raw_place_url,place_search_url,source,excluded_reason,collected_at,need_reason,auto_flag,place_name_clean,name_source,name_confidence,home_url,js_required,name_score,name_fallback_reason,name_clean,name_clean_source,name_clean_confidence
0020,TM治療院,https://www.kurosakishinkyuseikotuin.jp/%E5%83%95%E3%81%AE%E5%A5%A5%E3%81%95%E3%82%93%E3%81%AE%E6%B2%BB%E7%99%82%E5%AE%A4%E3%81%AE%E7%B4%B9%E4%BB%8B/,北九州市 八幡西区 ヒーリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,僕の奥さんの治療室の紹介 福岡 北九州 八幡西区 鍼灸 はり きゅう ...,https://www.google.com/maps/search/?api=1&query=%E5%83%95%E3%81%AE%E5%A5%A5%E3%81%95%E3%82%93%E3%81%AE%E6%B2%BB%E7%99%82%E5%AE%A4%E3%81%AE%E7%B4%B9%E4%BB%8B+%E7%A6%8F%E5%B2%A1+%E5%8C%97%E4%B9%9D%E5%B7%9E+%E5%85%AB%E5%B9%A1%E8%A5%BF%E5%8C%BA+%E9%8D%BC%E7%81%B8+%E3%81%AF%E3%82%8A+%E3%81%8D%E3%82%85%E3%81%86+...,,https://www.google.com/maps/search/?api=1&query=%E5%83%95%E3%81%AE%E5%A5%A5%E3%81%95%E3%82%93%E3%81%AE%E6%B2%BB%E7%99%82%E5%AE%A4%E3%81%AE%E7%B4%B9%E4%BB%8B+%E7%A6%8F%E5%B2%A1+%E5%8C%97%E4%B9%9D%E5%B7%9E+%E5%85%AB%E5%B9%A1%E8%A5%BF%E5%8C%BA+%E9%8D%BC%E7%81%B8+%E3%81%AF%E3%82%8A+%E3%81%8D%E3%82%85%E3%81%86+...,serpex_search,,2026-02-21 15:57:20,,ok_candidate,僕の奥さんの治療室の紹介 福岡 北九州 八幡西区 鍼灸 はり きゅう ...,fallback_original_blocked,0.2,https://www.kurosakishinkyuseikotuin.jp/,0,0,http_403_or_429,僕の奥さんの治療室の紹介 福岡 北九州 八幡西区 鍼灸 はり きゅう ...,fallback_place_name_clean,0.6
0021,Japan Human Therapy,https://www.japan-human-e.com/contents/category/school/,天神 潜在意識 サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,福岡市天神と長崎市にあるセラピースクール,website_home_h1,0.932,https://www.japan-human-e.com/,0,5.4,,福岡市天神と長崎市にあるセラピースクール,fallback_place_name_clean,0.6
0022,Heal e-Body,https://www.heal-ebody.com/works/,北九州市 戸畑区 エネルギーワーク マンション 個人 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,遠隔エネルギーワーク,https://www.google.com/maps/search/?api=1&query=%E9%81%A0%E9%9A%94%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E9%81%A0%E9%9A%94%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:56:44,,ok_candidate,遠隔エネルギーワーク,fallback_original_blocked,0.2,https://www.heal-ebody.com/,0,0,http_403_or_429,遠隔エネルギーワーク,normalized_from_raw,0.9
0023,癒しサロン HOGU,https://iyasisalonhogu.crayonsite.com/,西鉄柳川 潜在意識 自宅サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,癒しサロン Hogu,https://www.google.com/maps/search/?api=1&query=%E7%99%92%E3%81%97%E3%82%B5%E3%83%AD%E3%83%B3+Hogu+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E7%99%92%E3%81%97%E3%82%B5%E3%83%AD%E3%83%B3+Hogu+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:11,,ok_candidate,癒しサロン HOGU,website_home_og_site_name,0.99,https://iyasisalonhogu.crayonsite.com/,0,8,,癒しサロン Hogu,normalized_from_raw,0.9
0024,東京サロン・ド・ヒーリング,https://yuzuki.xyz/energy-work/,中央区 エネルギーワーク -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,エネルギーワーク│東京サロン・ド・ヒーリング公式 ページ,fallback_original_no_candidate,0.2,https://yuzuki.xyz/,0,0,thin_or_error_html,エネルギーワーク│東京サロン・ド・ヒーリング公式 ページ,fallback_place_name_clean,0.6
0025,パワー・スピリチュアルカウンセリング,https://reserva.be/mission888/about,六本松 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,パワー・スピリチュアルカウンセリング,fallback_original_blocked,0.2,https://reserva.be/,0,0,http_403_or_429,パワー・スピリチュアルカウンセリング,fallback_place_name_clean,0.6
0026,namu,http://www.namu-jp.com/healing.html,北九州市 門司区 レイキ サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,namu,https://www.google.com/maps/search/?api=1&query=namu+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=namu+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:02,,ok_candidate,ナムーパワーストーン,website_home_title,0.804,http://www.namu-jp.com/,0,3.8,,namu,normalized_from_raw,0.9
0027,ラ・ミューズ,https://lamuse-k.com/school/lamuse/,西鉄久留米 ヒプノセラピー -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,ラ・ミューズについて,https://www.google.com/maps/search/?api=1&query=%E3%83%A9%E3%83%BB%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%BA%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%83%A9%E3%83%BB%E3%83%9F%E3%83%A5%E3%83%BC%E3%82%BA%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:04:04,,ok_candidate,ラ・ミューズについて,fallback_original_no_candidate,0.2,https://lamuse-k.com/,0,0,thin_or_error_html,ラ・ミューズ,normalized_from_pattern,0.9
0028,PARAFUSE,https://parafuse-aichi.com/salon/,西鉄柳川 潜在意識 自宅サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,開放感と非日常な上質なお時間を感じる自宅サロンの隠れ家小顔エステサロン。,https://www.google.com/maps/search/?api=1&query=%E9%96%8B%E6%94%BE%E6%84%9F%E3%81%A8%E9%9D%9E%E6%97%A5%E5%B8%B8%E3%81%AA%E4%B8%8A%E8%B3%AA%E3%81%AA%E3%81%8A%E6%99%82%E9%96%93%E3%82%92%E6%84%9F%E3%81%98%E3%82%8B%E8%87%AA%E5%AE%85%E3%82%B5%E3%83%AD%E3%83%B3%E3%81%AE%E9%9A%A0%E3%82%8C%E5%AE%B6%E5%B0%8F%E9%A1%94%E3%82%A8%E3%82%B9%E3%83%86%E3%82%B5%E3%83%AD%E3%83%B3%E3%80%82+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E9%96%8B%E6%94%BE%E6%84%9F%E3%81%A8%E9%9D%9E%E6%97%A5%E5%B8%B8%E3%81%AA%E4%B8%8A%E8%B3%AA%E3%81%AA%E3%81%8A%E6%99%82%E9%96%93%E3%82%92%E6%84%9F%E3%81%98%E3%82%8B%E8%87%AA%E5%AE%85%E3%82%B5%E3%83%AD%E3%83%B3%E3%81%AE%E9%9A%A0%E3%82%8C%E5%AE%B6%E5%B0%8F%E9%A1%94%E3%82%A8%E3%82%B9%E3%83%86%E3%82%B5%E3%83%AD%E3%83%B3%E3%80%82+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:11,,ok_candidate,小顔エステのパラフューズ愛知一宮店,website_home_logo_alt,0.9,https://parafuse-aichi.com/,0,5,,小顔エステのパラフューズ愛知一宮店,fallback_place_name_clean,0.6
0029, 空-kuu,https://salonkuu.com/,香椎 ヒプノセラピー 自宅サロン サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,潜在意識から心と身体を癒すホリスティックヒプノセラピーサロン空-kuu,website_home_og_site_name,0.99,https://salonkuu.com/,0,6.5,,潜在意識から心と身体を癒すホリスティックヒプノセラピーサロン空-kuu,fallback_place_name_clean,0.6
0030,ヒーリングアミュゼRe’nao,https://reserva.be/renao/about,北九州市 門司区 レイキ サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,北九州若松ヒーリングアミュゼRe'nao＊予約サイト,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E4%B9%9D%E5%B7%9E%E8%8B%A5%E6%9D%BE%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%A2%E3%83%9F%E3%83%A5%E3%82%BCRe%27nao%EF%BC%8A%E4%BA%88%E7%B4%84%E3%82%B5%E3%82%A4%E3%83%88+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E5%8C%97%E4%B9%9D%E5%B7%9E%E8%8B%A5%E6%9D%BE%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%A2%E3%83%9F%E3%83%A5%E3%82%BCRe%27nao%EF%BC%8A%E4%BA%88%E7%B4%84%E3%82%B5%E3%82%A4%E3%83%88+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:02,,ok_candidate,北九州若松ヒーリングアミュゼRe'nao＊予約サイト,fallback_original_blocked,0.2,https://reserva.be/,0,0,http_403_or_429,北九州若松ヒーリングアミュゼRe'nao＊予約サイト,fallback_place_name_clean,0.6
0031,biobell,https://bio-bell.com/news/2171,中央区 潜在意識 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,セラピー講座 〜脳と心を穏やかに潜在意識の扉を開ける〜,fallback_original_no_candidate,0.2,https://bio-bell.com/,0,0,thin_or_error_html,セラピー講座 〜脳と心を穏やかに潜在意識の扉を開ける〜,fallback_place_name_clean,0.6
0032,ヒプノセラピー Enjoy,https://www.zenseryoho.com/,大野城 ヒプノセラピー 完全予約制 サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,前世療法はヒプノセラピーサロンEnjoy,https://www.google.com/maps/search/?api=1&query=%E5%89%8D%E4%B8%96%E7%99%82%E6%B3%95%E3%81%AF%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E3%82%B5%E3%83%AD%E3%83%B3Enjoy+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E5%89%8D%E4%B8%96%E7%99%82%E6%B3%95%E3%81%AF%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E3%82%B5%E3%83%AD%E3%83%B3Enjoy+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:07,,ok_candidate,前世療法はヒプノセラピーサロンEnjoy,website_home_og_title,0.99,https://www.zenseryoho.com/,0,6.6,,前世療法はヒプノセラピーサロンEnjoy,normalized_from_raw,0.6
0033,悠々塾,http://www.yu-yu-susa.com/reserve/reserve.html,北九州市 戸畑区 スピリチュアルカウンセリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,スピリチュアルヒーリング スピリチュアルカウンセリング,https://www.google.com/maps/search/?api=1&query=%E3%82%B9%E3%83%94%E3%83%AA%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AB%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0+%E3%82%B9%E3%83%94%E3%83%AA%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AB%E3%82%AB%E3%82%A6%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%B9%E3%83%94%E3%83%AA%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AB%E3%83%92%E3%83%BC%E3%83%AA%E3%83%B3%E3%82%B0+%E3%82%B9%E3%83%94%E3%83%AA%E3%83%81%E3%83%A5%E3%82%A2%E3%83%AB%E3%82%AB%E3%82%A6%E3%83%B3%E3%82%BB%E3%83%AA%E3%83%B3%E3%82%B0+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:01:29,,ok_candidate,Xs`Aq[OFIXm,website_home_title,0.804,http://www.yu-yu-susa.com/,0,3.8,,Xs`Aq[OFIXm,fallback_place_name_clean,0.6
0034,Yukiko Sakuramiya,https://office-sakuramiya.net/,博多区 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,スピリチュアルヒーリング,website_home_og_site_name,0.99,https://office-sakuramiya.net/,0,6.8,,スピリチュアルヒーリング,fallback_place_name_clean,0.6
0035,愉和整骨院,http://www.koga-seikotsuin.com/contents/1291/,古賀 エネルギーワーク マンション 個人 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,エネルギーワーク,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%A8%E3%83%8D%E3%83%AB%E3%82%AE%E3%83%BC%E3%83%AF%E3%83%BC%E3%82%AF+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:33,,ok_candidate,古賀市・福津市から東区糟屋の交通事故治療は愉和整骨院へ,website_home_title,0.684,http://www.koga-seikotsuin.com/,0,2.3,,エネルギーワーク,normalized_from_raw,0.9
0036,葵優太 ヒーリング・ウィンド,https://yuu-ta.com/channeling,北九州市 小倉北区 チャネリング 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,チャネリングセッション,https://www.google.com/maps/search/?api=1&query=%E3%83%81%E3%83%A3%E3%83%8D%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%83%81%E3%83%A3%E3%83%8D%E3%83%AA%E3%83%B3%E3%82%B0%E3%82%BB%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:02:14,,ok_candidate,チャネリングセッション,fallback_original_no_candidate,0.2,https://yuu-ta.com/,0,0,thin_or_error_html,チャネリングセッション,normalized_from_raw,0.9
0037,サロン案内,https://spiritalmituko.com/salon/,北九州市 戸畑区 スピリチュアルカウンセリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,サロン案内,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%AD%E3%83%B3%E6%A1%88%E5%86%85+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%AD%E3%83%B3%E6%A1%88%E5%86%85+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:01:29,,ok_candidate,サロン案内,fallback_original_no_candidate,0.2,https://spiritalmituko.com/,0,0,thin_or_error_html,サロン案内,normalized_from_raw,0.9
0038,Tomokatsu Spiritual Counselor,https://nijikaze.com/,六本松 スピリチュアルカウンセリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,Tomokatsu,fallback_original_no_candidate,0.2,https://nijikaze.com/,0,0,thin_or_error_html,Tomokatsu,fallback_place_name_clean,0.6
0039,我がままに生きる,https://reserva.be/riiccoooo/reserve?mode=service_staff&search_evt_no=1ceJwzNjc2NLcAAARQAT4,博多区 エネルギーワーク 個人 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,エネルギーワーク (エネルギー注入・波動調整・浄化),fallback_original_blocked,0.2,https://reserva.be/,0,0,http_403_or_429,エネルギーワーク (エネルギー注入・波動調整・浄化),fallback_place_name_clean,0.6
0040,Ray Art & 美@therapyはセラピストのいるヘアーサロンです。,https://locorayart.com/concept.html,北九州市 小倉北区 レイキ サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,コンセプト,https://www.google.com/maps/search/?api=1&query=%E3%82%B3%E3%83%B3%E3%82%BB%E3%83%97%E3%83%88+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%B3%E3%83%B3%E3%82%BB%E3%83%97%E3%83%88+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:35,,ok_candidate,Ray Art & @therapy̓ZsXĝwA[TłB,website_home_h1,0.956,https://locorayart.com/,0,5.7,,コンセプト,normalized_from_raw,0.9
0041,Hypnotherapy Trinity Fukuoka,https://www.trinityfukuoka.com/session.html,西鉄久留米 ヒプノセラピー -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,ヒプノセラピー個人セッション :: ヒプノセラピー・トリニティ福岡,https://www.google.com/maps/search/?api=1&query=%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E5%80%8B%E4%BA%BA%E3%82%BB%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3+%3A%3A+%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E3%83%BB%E3%83%88%E3%83%AA%E3%83%8B%E3%83%86%E3%82%A3%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E5%80%8B%E4%BA%BA%E3%82%BB%E3%83%83%E3%82%B7%E3%83%A7%E3%83%B3+%3A%3A+%E3%83%92%E3%83%97%E3%83%8E%E3%82%BB%E3%83%A9%E3%83%94%E3%83%BC%E3%83%BB%E3%83%88%E3%83%AA%E3%83%8B%E3%83%86%E3%82%A3%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 16:04:04,,ok_candidate,ヒプノセラピー・トリニティ福岡｜公認心理師による催眠療法,website_home_title,0.828,https://www.trinityfukuoka.com/,0,4.1,,ヒプノセラピー個人セッション,normalized_from_split,0.9
0042,Belle Peau,http://belle-peau.com/01aboutus,北九州市 八幡西区 ヒーリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,サロンご案内,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%AD%E3%83%B3%E3%81%94%E6%A1%88%E5%86%85+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%AD%E3%83%B3%E3%81%94%E6%A1%88%E5%86%85+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:20,,ok_candidate,リラクゼーション＆ヒーリング エステスタジオべルポ,website_home_logo_alt,0.9,http://belle-peau.com/,0,5,,サロン,normalized_from_pattern,0.9
0043,福岡でのレイキヒーリングと講座レポート,https://smilefull.net/fukuoka-reiki-lesson,六本松 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,2,,,,,,,,,,,,,,,,,,,,福岡でのレイキヒーリングと講座レポート！実際のお客様の声,fallback_original_no_candidate,0.2,https://smilefull.net/,0,0,thin_or_error_html,福岡でのレイキヒーリングと講座レポート！実際のお客様の声,fallback_place_name_clean,0.6
0044,energywork,https://www.energywork-project.com/,博多区 エネルギーワーク 個人 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,2,,,,,,,,,,,,,,,,,,,,Energywork Project,fallback_domain_derived_js,0.4,https://www.energywork-project.com/,1,0.6,js_required_domain_fallback,Energywork Project,fallback_place_name_clean,0.6
0045,ココカラサロン,https://coco-kara.net/salon/energy/,北九州市 小倉南区 エネルギーワーク 隠れ家 サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,2,,,,,,,,,,,ココカラサロン,https://www.google.com/maps/search/?api=1&query=%E3%82%B3%E3%82%B3%E3%82%AB%E3%83%A9%E3%82%B5%E3%83%AD%E3%83%B3+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E3%82%B3%E3%82%B3%E3%82%AB%E3%83%A9%E3%82%B5%E3%83%AD%E3%83%B3+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:18,,ok_candidate,coco-kara-net 〜ココカラ〜,website_home_title,0.804,https://coco-kara.net/home,0,3.8,,ココカラサロン,normalized_from_raw,0.9
0046,ヒーリングスペースAnju,http://anju-therapy.com/access,北九州市 八幡西区 ヒーリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,Anjuについて・アクセス,https://www.google.com/maps/search/?api=1&query=Anju%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%E3%83%BB%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=Anju%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6%E3%83%BB%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:57:20,,ok_candidate,北九州のスポーツジム&エステサロン│ヒーリングスペースAnju,website_home_og_site_name,0.924,http://anju-therapy.com/,0,5.3,,Anju,normalized_from_pattern,0.9
0047,内山みゆきスピリチュアルカウンセリング,https://uchiyama-miyuki.com/about,六本松 スピリチュアルカウンセリング 隠れ家 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,スピリチュアライズ講座とカウンセリング,fallback_original_no_candidate,0.2,https://uchiyama-miyuki.com/,0,0,thin_or_error_html,スピリチュアライズ講座とカウンセリング,fallback_place_name_clean,0.6
0048,ぷちあくび,https://petit-akubi.com/menu/energywork/aromareiki/,北九州市 門司区 レイキ サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology -福岡市 -博多区 -中央区 -天神 -薬院 -大名 -六本松 -藤崎 -香椎,,1,,,,,,,,,,,香りレイキ (R),https://www.google.com/maps/search/?api=1&query=%E9%A6%99%E3%82%8A%E3%83%AC%E3%82%A4%E3%82%AD+%28R%29+%E7%A6%8F%E5%B2%A1,,https://www.google.com/maps/search/?api=1&query=%E9%A6%99%E3%82%8A%E3%83%AC%E3%82%A4%E3%82%AD+%28R%29+%E7%A6%8F%E5%B2%A1,serpex_search,,2026-02-21 15:58:02,,ok_candidate,アロマテラピーサロン ぷちあくび,website_home_jsonld_name,0.99,https://petit-akubi.com/,0,6.5,,香りレイキ (R),normalized_from_raw,0.9
0049,福岡のレイキヒーリングと講座,https://happyhealing.jp/hujisaki-reiki-course/,藤崎 レイキ -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,2,,,,,,,,,,,,,,,,,,,,藤崎駅近くで学べるウスイレイキ講座とアチューメント,fallback_original_no_candidate,0.2,https://happyhealing.jp/,0,0,thin_or_error_html,藤崎駅近くで学べるウスイレイキ講座とアチューメント,fallback_place_name_clean,0.6
0050,福岡ヒーリング「KATAWARA」,https://salonkuu.com/about,香椎 ヒプノセラピー 自宅サロン サロン -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,潜在意識から心と身体を癒すホリスティックヒプノセラピーサロン空-kuu,website_home_og_site_name,0.99,https://salonkuu.com/,0,6.5,,潜在意識から心と身体を癒すホリスティックヒプノセラピーサロン空-kuu,fallback_place_name_clean,0.6
0051,癒しサロン HOGU,https://select-type.com/rsv/?id=kjRHX5vucYc&c_id=24540,博多区 エネルギーワーク 個人 完全予約制 -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,SelectType(セレクトタイプ),website_home_og_site_name,0.9,https://select-type.com/,0,5,,SelectType(セレクトタイプ),fallback_place_name_clean,0.6
0052,龍雅-Ryuga-,https://ryuga-gifu.com/spiritualcounselor/,六本松 スピリチュアルカウンセリング -占い -タロット -霊視 -手相 -姓名判断 -占星術 -fortune -tarot -astrology,1,1,,,,,,,,,,,,,,,,,,,,スピリチュアルカウンセリング,fallback_original_no_candidate,0.2,https://ryuga-gifu.com/,0,0,thin_or_error_html,スピリチュアルカウンセリング,fallback_place_name_clean,0.6
